Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
BLR|Belarus;57;Urban population with access to safe drinking-water (JMP);4116;2007;99,8;E;
BLR|Belarus;57;Urban population with access to safe drinking-water (JMP);4116;2012;99,9;E;
BLR|Belarus;57;Urban population with access to safe drinking-water (JMP);4116;2015;99,9;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;1997;100;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;2002;100;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;2007;100;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
BEL|Belgium;255;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;1992;99,3;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;1997;99,3;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;2002;99,4;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;2007;99,5;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;2012;99,6;E;
BIH|Bosnia and Herzegovina;80;Urban population with access to safe drinking-water (JMP);4116;2015;99,7;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;1997;99,9;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;2002;99,8;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;2007;99,7;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;2012;99,6;E;
BGR|Bulgaria;27;Urban population with access to safe drinking-water (JMP);4116;2015;99,6;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;1992;99,8;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;1997;99,8;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;2002;99,8;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;2007;99,7;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;2012;99,7;E;
HRV|Croatia;98;Urban population with access to safe drinking-water (JMP);4116;2015;99,6;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;1997;100;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;2002;100;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;2007;100;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
CYP|Cyprus;50;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
CZE|Czechia;167;Urban population with access to safe drinking-water (JMP);4116;1997;99,9;E;
CZE|Czechia;167;Urban population with access to safe drinking-water (JMP);4116;2002;99,9;E;
CZE|Czechia;167;Urban population with access to safe drinking-water (JMP);4116;2007;99,9;E;
CZE|Czechia;167;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
CZE|Czechia;167;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;1997;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;2002;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;2007;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
DNK|Denmark;54;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;1992;99,7;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;1997;99,7;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;2002;99,8;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;2007;99,8;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;2012;99,9;E;
EST|Estonia;63;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;1997;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;2002;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;2007;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
FIN|Finland;67;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;1997;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;2002;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;2007;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;2012;100;E;
FRA|France;68;Urban population with access to safe drinking-water (JMP);4116;2015;100;E;
DEU|Germany;79;Urban population with access to safe drinking-water (JMP);4116;1992;100;E;
